kurz;optimistic;n/a;distance-pruning;random_gnm_10000_7_4.gr;10000;35000;0;9999;200;200;359926;467496;88599256;3;19521;0.021
kurz;optimistic;n/a;distance-pruning;random_gnm_10000_10_4.gr;10000;50000;0;9999;200;200;184887;314987;58594621;7;23100;0.017
kurz;optimistic;n/a;distance-pruning;random_gnm_10000_20_4.gr;10000;100000;0;9999;200;200;88676;159727;29936203;10;26242;0.024
kurz;optimistic;n/a;distance-pruning;random_gnm_10000_30_4.gr;10000;150000;0;9999;200;200;76211;110884;20960161;1;10000;0.012
kurz;optimistic;n/a;distance-pruning;random_gnm_10000_40_4.gr;10000;200000;0;9999;200;200;53692;84609;15860818;1;10000;0.014
kurz;optimistic;n/a;distance-pruning;random_gnm_10000_50_4.gr;10000;250000;0;9999;200;200;42922;73717;13908236;3;20630;0.057
kurz;optimistic;n/a;distance-pruning;random_gnm_2000_2_5.gr;2000;2000;0;1999;200;0;2147483647;2147483647;0;1;1;0
kurz;optimistic;n/a;distance-pruning;random_gnm_2000_3_5.gr;2000;3000;0;1999;200;0;2147483647;2147483647;0;1;1;0
kurz;optimistic;n/a;distance-pruning;random_gnm_2000_4_5.gr;2000;4000;0;1999;200;0;2147483647;2147483647;0;1;1;0
kurz;optimistic;n/a;distance-pruning;random_gnm_2000_7_5.gr;2000;7000;0;1999;200;0;2147483647;2147483647;0;1;1;0
kurz;optimistic;n/a;distance-pruning;random_gnm_2000_10_5.gr;2000;10000;0;1999;200;200;173462;267620;49321070;4;4615;0.008
kurz;optimistic;n/a;distance-pruning;random_gnm_2000_20_5.gr;2000;20000;0;1999;200;200;43784;114197;20696464;12;8818;0.013
kurz;optimistic;n/a;distance-pruning;random_gnm_2000_30_5.gr;2000;30000;0;1999;200;200;43784;87504;16062801;8;6134;0.013
kurz;optimistic;n/a;distance-pruning;random_gnm_2000_40_5.gr;2000;40000;0;1999;200;200;38693;62429;11449191;3;4318;0.015
kurz;optimistic;n/a;distance-pruning;random_gnm_2000_50_5.gr;2000;50000;0;1999;200;200;26047;45824;8370388;5;5019;0.011
